wikidata_id,lat,lon,region,beru_dev,tier
Q66813858,37.100012,-8.670371,Europe,0.03518763333333319,B
Q96588009,37.101230621,-8.672068595,Europe,0.035131046833333235,B
Q72405116,38.652442,-9.164785,Europe,0.018707166666666497,B
Q76957176,38.444268,-9.100714,Europe,0.020842866666666682,B
Q97349471,38.443865,-9.101228,Europe,0.020825733333333263,B
Q115189030,38.14686203,-8.730503082,Europe,0.03318323059999995,B
Q115189031,38.443595,-9.101138,Europe,0.020828733333333238,B
Q98427591,38.014539,-8.69779,Europe,0.03427366666666676,B
Q98429001,38.015046,-8.695943,Europe,0.034335233333333326,B
Q106569882,38.015555,-8.696987,Europe,0.03430043333333321,B
Q119953046,38.015518,-8.696509,Europe,0.0343163666666666,B
Q9698232,38.42071111,-9.21241111,Europe,0.01711962966666669,B
Q9698183,38.695515,-9.289972,Europe,0.014534266666666573,B
Q9698210,38.6978424,-9.3160913,Europe,0.013663623333333375,B
Q97097781,38.695650016,-9.296722812,Europe,0.014309239599999968,B
Q111649610,38.695214,-9.289827,Europe,0.014539099999999916,B
Q133698021,38.69464119,-9.292867182,Europe,0.014437760599999905,B
Q133698142,38.717797121,-9.324403849,Europe,0.0133865383666667,B
Q98429057,37.955331,-8.867371,Europe,0.02862096666666658,B
Q98961623,37.315445,-8.79536,Europe,0.031021333333333123,B
Q98961772,37.432754516,-8.77016735,Europe,0.03186108833333323,B
Q100872961,37.59726,-8.64336,Europe,0.0360879999999999,B
Q111917873,37.722941,-8.782294,Europe,0.03145686666666658,B
Q112682159,37.725249,-8.780209,Europe,0.03152636666666675,B
Q112682257,37.722751,-8.78192,Europe,0.03146933333333335,B
Q2065139,38.710539,-9.187506,Europe,0.017949800000000016,B
Q5046467,38.702222,-9.180556,Europe,0.018181466666666868,B
Q9699134,38.711185,-9.15986,Europe,0.01887133333333324,B
Q64555019,38.70685,-9.14498,Europe,0.01936733333333307,B
Q66814251,38.699666,-9.185355,Europe,0.018021499999999913,B
Q66814271,38.715656,-9.164309,Europe,0.01872303333333325,B
Q66814298,38.720393,-9.161376,Europe,0.01882079999999986,B
Q66814321,38.705739,-9.160166,Europe,0.01886113333333328,B
Q66814340,38.707648,-9.16864,Europe,0.018578666666666743,B
Q66814349,38.699281,-9.181655,Europe,0.018144833333333388,B
Q66814373,38.702903,-9.170787,Europe,0.018507099999999888,B
Q90314940,38.706117,-9.17375,Europe,0.01840833333333336,B
Q90314976,38.707416534,-9.15846157,Europe,0.018917947666666546,B
Q90315022,38.711395263,-9.169915199,Europe,0.018536160033333138,B
Q90334731,38.707050474,-9.169030467,Europe,0.01856565110000008,B
Q97097702,38.682853,-9.157642,Europe,0.018945266666666738,B
Q97097703,38.6806,-9.1603,Europe,0.018856666666666744,B
Q98557861,38.705366,-9.179467,Europe,0.018217766666666524,B
Q98940582,38.709445953,-9.157921791,Europe,0.01893594030000001,B
Q106807634,38.707772,-9.1467,Europe,0.01931000000000016,B
Q107183519,38.708546,-9.197472,Europe,0.017617600000000122,B
Q107465671,38.715911865,-9.214516639,Europe,0.01704944536666675,B
Q112831068,38.708006,-9.150303,Europe,0.019189899999999982,B
Q122884429,38.709899,-9.161091,Europe,0.018830300000000078,B
Q124705574,38.709545,-9.156796,Europe,0.01897346666666655,B
Q129494570,38.704752,-9.179108,Europe,0.01822973333333322,B
Q131279052,38.70713151,-9.148966252,Europe,0.019234458266666588,B
Q133539041,38.712763663,-9.18584621,Europe,0.018005126333333177,B
Q135291387,38.708072,-9.148715,Europe,0.01924283333333343,B
Q138515202,38.706865,-9.177822,Europe,0.018272599999999972,B
Q10388824,38.616859,-9.052551,Europe,0.022448299999999977,B
Q51883057,38.526135694,-8.894838305,Europe,0.02770538983333326,B
Q59785452,38.522656,-8.892248,Europe,0.02779173333333329,B
Q66815100,38.522823,-8.895278,Europe,0.027690733333333384,B
Q74474314,38.522064,-8.89173,Europe,0.027808999999999973,B
Q76957091,38.522623,-8.89152,Europe,0.027816000000000063,B
Q98427580,38.645658,-9.095119,Europe,0.02102936666666677,B
Q108800685,38.524152,-8.893434,Europe,0.027752199999999894,B
Q115189032,38.564285278,-8.941352844,Europe,0.026154905199999856,B
Q122830711,38.520519213,-8.891838736,Europe,0.027805375466666726,B
Q123925439,38.516873,-9.01852,Europe,0.02358266666666653,B
Q60746501,38.696256,-9.421502,Europe,0.01014993333333325,B
Q66814222,38.704502,-9.408164,Europe,0.010594533333333267,B
Q66814233,38.706401,-9.39999,Europe,0.01086699999999996,B
Q96484233,38.819181,-9.464702,Europe,0.008709933333333142,A
Q97029692,38.807632398,-9.473531111,Europe,0.00841562963333331,A
Q98636284,38.702714,-9.397755,Europe,0.010941499999999937,B
Q98668985,38.70633316,-9.396064758,Europe,0.01099784139999982,B
Q98855297,38.793803,-9.455236,Europe,0.009025466666666704,A
Q98961622,38.707585,-9.404179,Europe,0.010727366666666738,B
Q110976866,38.571143,-8.903306,Europe,0.02742313333333324,B
Q111117961,38.6940242,-9.3685182,Europe,0.011916060000000117,B
Q111944823,38.694,-9.4211,Europe,0.010163333333333524,B
Q115021515,38.697679,-9.418883,Europe,0.010237233333333373,B
Q115715115,38.695211,-9.423482,Europe,0.01008393333333335,B
Q122706684,38.730412972,-9.409798168,Europe,0.010540061066666606,B
Q130736967,38.700601,-9.425787,Europe,0.010007099999999935,B
Q133137272,38.703070837,-9.400357027,Europe,0.010854765766666663,B
Q134959045,38.649043824,-8.988947475,Europe,0.02456841749999983,B
Q135456006,38.702393,-9.392609,Europe,0.011113033333333355,B
Q1540177,38.69709722,-9.20813889,Europe,0.01726203699999984,B
Q4810268,38.694551,-9.202631,Europe,0.017445633333333488,B
Q5043090,38.7687444,-9.3807417,Europe,0.01150860999999992,B
Q6558626,38.694,-9.2343,Europe,0.016390000000000127,B
Q6974467,38.7048,-9.2085,Europe,0.017249999999999988,B
Q10333771,38.693658,-9.208366,Europe,0.017254466666666746,B
Q66814266,38.695104,-9.219184,Europe,0.0168938666666667,B
Q66814353,38.696493,-9.220298,Europe,0.016856733333333374,B
Q66814425,38.718597,-9.23786,Europe,0.016271333333333304,B
Q76947441,38.69767,-9.199218,Europe,0.017559399999999892,B
Q99245448,38.699455261,-9.242523193,Europe,0.01611589356666676,B
Q107722587,38.699106791,-9.201876324,Europe,0.017470789200000114,B
Q108930506,38.669921,-9.231371,Europe,0.016487633333333473,B
Q108930530,38.67334,-9.233262,Europe,0.016424600000000122,B
Q111408567,38.69382,-9.21088,Europe,0.017170666666666445,B
Q111595880,38.774656408,-9.287273559,Europe,0.014624214699999971,B
Q114865929,38.696700759,-9.194447584,Europe,0.017718413866666616,B
Q131282053,38.703914,-9.200525,Europe,0.017515833333333397,B
Q131282064,38.702994,-9.200754,Europe,0.017508199999999752,B
Q134704067,38.694259,-9.212502,Europe,0.017116600000000037,B
Q7282050,38.7589,-9.1542,Europe,0.019059999999999855,B
Q10333389,38.796851654,-9.387244064,Europe,0.011291864533333307,B
Q18484834,38.766398,-9.160656,Europe,0.018844799999999884,B
Q66814393,38.964052,-9.414701,Europe,0.010376633333333274,B
Q76950190,38.75606,-9.149,Europe,0.019233333333333213,B
Q88657322,38.80478,-9.371584,Europe,0.011813866666666728,B
Q90314906,38.767357,-9.15794,Europe,0.018935333333333526,B
Q90314920,38.767864227,-9.158148765,Europe,0.018928374499999956,B
Q90314939,38.770824,-9.157128,Europe,0.018962399999999935,B
Q98961774,38.830247,-9.167393,Europe,0.01862023333333318,B
Q100560311,38.802972,-9.380742,Europe,0.01150859999999998,B
Q111165028,38.964539,-9.415522,Europe,0.01034926666666669,B
Q122706673,38.78155854,-9.160719462,Europe,0.018842684599999826,B
Q128414983,38.75828,-9.15534,Europe,0.019021999999999872,B
Q135336326,38.909734,-9.196538,Europe,0.017648733333333277,B
Q135336415,38.909732,-9.196115,Europe,0.017662833333333294,B
Q136460870,38.770534515,-9.159579277,Europe,0.018880690766666763,B
Q138461080,38.770819,-9.180112,Europe,0.018196266666666627,B
Q138654631,38.715053639,-9.160183906,Europe,0.018860536466666522,B
Q959578,38.719311,-9.145659,Europe,0.019344699999999992,B
Q1954392,38.709145,-9.1367,Europe,0.019643333333333457,B
Q2700618,38.7091,-9.1327,Europe,0.019776666666666554,B
Q7126269,38.719326,-9.15345,Europe,0.01908500000000002,B
Q7691973,38.717972222,-9.154027777,Europe,0.019065740766666783,B
Q7922575,38.70964,-9.14703,Europe,0.019298999999999955,B
Q9630871,38.707504272,-9.139232635,Europe,0.01955891216666661,B
Q10298602,38.70664,-9.14304,Europe,0.019431999999999894,B
Q17390046,38.712,-9.142,Europe,0.019466666666666743,B
Q18470538,38.719371795,-9.132249832,Europe,0.01979167226666667,B
Q18481435,38.719699755,-9.143162733,Europe,0.019427908900000013,B
Q20053778,38.720155,-9.135784,Europe,0.019673866666666706,B
Q25418712,38.721499,-9.158293,Europe,0.018923566666666725,B
Q53806106,38.7101871,-9.1315912,Europe,0.01981362666666664,B
Q53846710,38.7130313,-9.1291105,Europe,0.019896316666666802,B
Q53878729,38.7104,-9.12823,Europe,0.01992566666666651,B
Q54086647,38.7105547,-9.1309213,Europe,0.01983595666666682,B
Q55246778,38.720596313,-9.135323524,Europe,0.01968921586666661,B
Q61000534,38.7193239,-9.1359224,Europe,0.01966925333333336,B
Q66814243,38.721576,-9.147555,Europe,0.019281500000000174,B
Q66814255,38.715433,-9.149982,Europe,0.019200600000000012,B
Q66814253,38.715544,-9.12927,Europe,0.019891000000000103,B
Q66814283,38.71791,-9.135079,Europe,0.01969736666666666,B
Q66814291,38.719268,-9.136309,Europe,0.019656366666666703,B
Q66814288,38.71497,-9.137637,Europe,0.01961210000000002,B
Q66814289,38.715115,-9.137455,Europe,0.019618166666666603,B
Q66814323,38.715836,-9.149974,Europe,0.01920086666666654,B
Q66814326,38.720675,-9.140667,Europe,0.019511099999999892,B
Q66814325,38.719652,-9.137545,Europe,0.019615166666666628,B
Q66814330,38.720036,-9.144514,Europe,0.019382866666666665,B
Q66814331,38.720381,-9.144209,Europe,0.0193930333333332,B
Q66814328,38.715982,-9.137624,Europe,0.019612533333333237,B
Q66814362,38.710933,-9.14088,Europe,0.019504000000000188,B
Q66814367,38.719615,-9.134793,Europe,0.01970689999999986,B
Q70107442,38.710547,-9.141757,Europe,0.019474766666666588,B
Q73761210,38.711561,-9.140613,Europe,0.019512899999999833,B
Q73766611,38.709458,-9.132397,Europe,0.019786766666666677,B
Q73766893,38.707547,-9.142064,Europe,0.019464533333333423,B
Q73767219,38.710533,-9.141923,Europe,0.01946923333333328,B
Q73767564,38.710746765,-9.140593528,Europe,0.01951354906666669,B
Q73768050,38.710955,-9.140658,Europe,0.019511399999999846,B
Q73770066,38.712285,-9.142311,Europe,0.019456300000000093,B
Q73770079,38.712115,-9.142186,Europe,0.019460466666666454,B
Q74473644,38.710712432,-9.142176628,Europe,0.019460779066666545,B
Q74473674,38.721046,-9.149454,Europe,0.019218200000000074,B
Q74474076,38.716052,-9.158109,Europe,0.01892970000000016,B
Q90314859,38.711086273,-9.127619743,Europe,0.01994600856666673,B
Q90315023,38.716757,-9.129863,Europe,0.019871233333333294,B
Q90315021,38.713063,-9.138075,Europe,0.019597499999999934,B
Q90334758,38.716821723,-9.144425856,Europe,0.01938580479999996,B
Q90334775,38.709346771,-9.143410682,Europe,0.019419643933333175,B
Q90334782,38.710379986,-9.132647298,Europe,0.0197784233999998,B
Q90416459,38.713087,-9.137998,Europe,0.019600066666666693,B
Q90416472,38.717486,-9.156539,Europe,0.01898203333333326,B
Q90420115,38.714582,-9.144613,Europe,0.019379566666666737,B
Q92301507,38.721273,-9.140787,Europe,0.019507099999999777,B
Q98961784,38.718912,-9.135938,Europe,0.01966873333333341,B
Q98969070,38.716218,-9.142895,Europe,0.01943683333333346,B
Q98969073,38.712093,-9.138491,Europe,0.01958363333333324,B
Q98969085,38.709486,-9.136535,Europe,0.019648833333333338,B
Q105439357,38.718611,-9.156969,Europe,0.01896769999999992,B
Q105439589,38.719132,-9.151913,Europe,0.019136233333333363,B
Q112010747,38.7198,-9.145853,Europe,0.019338233333333177,B
Q112842364,38.717185,-9.159888,Europe,0.018870399999999954,B
Q116177930,38.715246,-9.148019,Europe,0.019266033333333432,B
Q124359378,38.71773,-9.151988,Europe,0.019133733333333236,B
Q124958650,38.71246,-9.142386,Europe,0.019453799999999966,B
Q126189937,38.709424,-9.138682,Europe,0.019577266666666482,B
Q131273606,38.719441481,-9.151518098,Europe,0.01914939673333338,B
Q131273631,38.719736,-9.152005,Europe,0.019133166666666535,B
Q131273679,38.719646526,-9.151259584,Europe,0.01915801386666649,B
Q131275661,38.719528,-9.150895,Europe,0.0191701666666666,B
Q133467843,38.719799,-9.144597,Europe,0.01938010000000001,B
Q135456422,38.710155,-9.13312,Europe,0.019762666666666595,B
Q135529107,38.718346,-9.14475,Europe,0.01937499999999992,B
Q135529199,38.718066,-9.144494,Europe,0.019383533333333203,B
Q135932915,38.713166,-9.143747,Europe,0.019408433333333308,B
Q137374015,38.717296,-9.153909,Europe,0.019069699999999967,B
Q137374031,38.716212,-9.153607,Europe,0.019079766666666664,B
Q18473715,38.732616424,-9.160456657,Europe,0.01885144476666678,B
Q66814417,38.769632,-9.198247,Europe,0.01759176666666651,B
Q97362098,38.7581282,-9.255978896,Europe,0.01566737013333319,B
Q99245429,38.758329,-9.235279,Europe,0.01635736666666676,B
Q135529217,38.71745,-9.143968,Europe,0.019401066666666633,B
Q135529258,38.720682,-9.14678,Europe,0.019307333333333343,B
Q135529259,38.720135,-9.146308,Europe,0.01932306666666661,B
Q135529256,38.716759,-9.143363,Europe,0.019421233333333232,B
Q135529257,38.721709,-9.146174,Europe,0.019327533333333147,B
Q135529262,38.719634,-9.145817,Europe,0.01933943333333321,B
Q135529260,38.71976,-9.144509,Europe,0.019383033333333355,B
Q135529261,38.719516754,-9.144274711,Europe,0.01939084296666649,B
Q135929349,38.716472,-9.141659,Europe,0.01947803333333309,B
Q135937865,38.716063,-9.141155,Europe,0.01949483333333335,B
Q135937930,38.71615982,-9.1413908,Europe,0.01948697333333338,B
Q135937953,38.715572357,-9.140830993,Europe,0.01950563356666657,B
Q136193488,38.730769,-9.1632,Europe,0.018759999999999888,B
Q136304847,38.7100456,-9.1425659,Europe,0.01944780333333318,B
Q136706143,38.712197,-9.143173,Europe,0.019427566666666563,B
Q1892495,38.766559,-9.095099,Europe,0.02103003333333331,B
Q2941105,38.76487778,-9.09659444,Europe,0.020980185333333123,B
Q10270210,38.76888889,-9.09694444,Europe,0.020968518666666602,B
Q10346955,38.762233,-9.095607,Europe,0.021013100000000007,B
Q90314947,38.742293,-9.101584,Europe,0.020813866666666625,B
Q97086034,38.705839,-8.974207,Europe,0.02505976666666654,B
Q97349485,38.7539,-8.9616,Europe,0.025479999999999725,B
Q98429049,38.756244444,-8.961708333,Europe,0.025476388899999813,B
Q98961778,38.706711,-8.976193,Europe,0.024993566666666522,B
Q98962190,38.705561,-8.974061,Europe,0.025064633333333308,B
Q103185520,38.90171,-9.12037,Europe,0.020187666666666493,B
Q107610318,38.770853055,-9.093921111,Europe,0.021069296299999873,B
Q108052815,38.755644,-8.963454,Europe,0.025418200000000057,B
Q108056692,38.742772222,-9.102216666,Europe,0.020792777799999884,B
Q112010675,38.76667,-9.09828,Europe,0.020923999999999943,B
Q113304221,38.791656494,-9.109036445,Europe,0.02056545183333336,B
Q116865338,38.759288,-9.117864,Europe,0.020271200000000045,B
Q134544066,38.761835,-9.09359,Europe,0.021080333333333368,B
Q135792483,38.764135,-9.095653,Europe,0.021011566666666592,B
Q138358941,38.740425283,-9.10918131,Europe,0.020560623000000167,B
Q531789,38.71402029,-9.12274003,Europe,0.02010866566666647,B
Q5062894,39.073714,-9.206987,Europe,0.01730043333333331,B
Q6940623,38.719167,-9.119167,Europe,0.020227766666666813,B
Q7127495,38.71928889,-9.11835,Europe,0.020254999999999912,B
Q10275730,38.719883,-9.119542,Europe,0.020215266666666842,B
Q11156794,38.72466944,-9.11411111,Europe,0.020396296333333508,B
Q15727585,38.735,-9.105888888,Europe,0.02067037039999997,B
Q118258566,39.093110729,-9.259804423,Europe,0.01553985256666679,B
Q126691052,38.7102244,-9.126323,Europe,0.019989233333333356,B
Q134484225,38.715555555,-9.126091666,Europe,0.019996944466666555,B
Q74909908,39.599106,-9.068804,Europe,0.021906533333333256,B
Q114445270,39.6019,-9.073803,Europe,0.021739900000000034,B
Q114445442,39.6019,-9.073803,Europe,0.021739900000000034,B
Q29373547,39.63956,-8.84518,Europe,0.02936066666666659,B
Q10287099,38.743667,-9.138054,Europe,0.01959820000000012,B
Q133462451,38.748794,-9.137067,Europe,0.019631100000000012,B
Q133885551,38.73876,-9.138474,Europe,0.01958419999999994,B
Q1474153,41.164944,-8.673209,Europe,0.035093033333333246,B
Q66814837,41.084903717,-8.651908874,Europe,0.03580303753333336,B
Q96572430,41.1366,-8.6688,Europe,0.03524000000000016,B
Q96639898,41.125927546,-8.61671573,Europe,0.03697614233333346,B
Q105376858,41.127975,-8.615546,Europe,0.03701513333333328,B
Q105376857,41.127104,-8.616544,Europe,0.03698186666666681,B
Q105376955,41.127789,-8.618994,Europe,0.03690020000000005,B
Q106638291,41.137471,-8.613599,Europe,0.03708003333333321,B
Q116177929,41.137724576,-8.650583435,Europe,0.035847218833333194,B
Q9645433,39.745005555,-8.807147222,Europe,0.03062842593333337,B
Q56346986,39.63661889,-8.67500694,Europe,0.03503310199999987,B
Q66814122,39.657978,-8.824767,Europe,0.03004109999999982,B
Q66814129,39.657807,-8.823227,Europe,0.030092433333333224,B
Q66814155,39.742571,-8.810592,Europe,0.03051359999999992,B
Q66814160,39.749415,-8.933513,Europe,0.026416233333333317,B
Q108436037,39.641179,-8.593209,Europe,0.03775969999999984,B
Q108438887,39.64322,-8.591551,Europe,0.037814966666666505,B
Q108438892,39.642371,-8.591172,Europe,0.03782759999999996,B
Q108978474,39.747805,-8.805193,Europe,0.03069356666666656,B
Q108984235,39.745808333,-8.806327777,Europe,0.03065574076666655,B
Q109440565,39.745652777,-8.807163888,Europe,0.030627870400000035,B
Q109440866,39.745765,-8.80731,Europe,0.030622999999999845,B
Q109441250,39.745985,-8.807555,Europe,0.03061483333333337,B
Q109441513,39.745308,-8.80693,Europe,0.030635666666666506,B
Q109442047,39.745281,-8.806558,Europe,0.03064806666666664,B
Q109442575,39.745583,-8.8055797,Europe,0.03068067666666674,B
Q109442800,39.744825,-8.80727,Europe,0.030624333333333142,B
Q109442944,39.744538888,-8.807683333,Europe,0.030610555566666697,B
Q109443509,39.744339,-8.807655,Europe,0.030611500000000014,B
Q109443660,39.744088,-8.808253,Europe,0.030591566666666514,B
Q109443751,39.744252,-8.808391,Europe,0.030586966666666715,B
Q109444274,39.743275,-8.807397222,Europe,0.030620092599999982,B
Q115289863,39.40245,-9.13284,Europe,0.0197719999999999,B
Q115290131,39.4028,-9.13266,Europe,0.01977799999999985,B
Q124721133,39.234314,-8.685015,Europe,0.03469949999999988,B
Q129270204,39.336506,-8.938517,Europe,0.026249433333333405,B
Q66814722,41.177894,-8.686806,Europe,0.03463979999999989,B
Q96758175,41.182184,-8.691441,Europe,0.03448530000000005,B
Q109250164,41.148351,-8.652181,Europe,0.03579396666666668,B
Q122818493,41.188135573,-8.702535978,Europe,0.03411546739999993,B
Q122832052,41.186751893,-8.702191781,Europe,0.034126940633333325,B
Q122852051,41.183057988,-8.692107118,Europe,0.034463096066666754,B
Q123786358,41.185631322,-8.693485872,Europe,0.03441713759999998,B
Q123786365,41.185852307,-8.693685256,Europe,0.034410491466666526,B
Q136377902,41.185918226,-8.684402893,Europe,0.034719903566666765,B
Q9698172,40.641808,-8.654328,Europe,0.03572240000000004,B
Q9698854,40.64185,-8.655703,Europe,0.03567656666666652,B
Q10333881,40.55383889,-8.68062222,Europe,0.034845925999999805,B
Q65160762,40.883305,-8.626213,Europe,0.0366595666666667,B
Q66813021,40.641544342,-8.652685165,Europe,0.03577716116666663,B
Q66813048,40.606605529,-8.660320281,Europe,0.03552265730000004,B
Q66942980,40.149704,-8.862896,Europe,0.028770133333333225,B
Q66942991,40.148272,-8.854217,Europe,0.029059433333333384,B
Q66942995,40.149013,-8.857537,Europe,0.02894876666666657,B
Q66943332,40.193268,-8.790674,Europe,0.031177533333333507,B
Q66943375,40.14984,-8.866006,Europe,0.028666466666666723,B
Q66943380,40.149751,-8.866019,Europe,0.028666033333333285,B
Q74473682,40.642704,-8.646657,Europe,0.035978100000000124,B
Q74473947,40.638268,-8.651468,Europe,0.03581773333333316,B
Q94841741,40.64478,-8.732313,Europe,0.033122899999999955,B
Q96760079,40.094520568,-8.828965187,Europe,0.02990116043333324,B
Q97103968,40.64249371,-8.652832245,Europe,0.03577225849999999,B
Q98348919,40.642883333,-8.646613888,Europe,0.03597953706666668,B
Q98348916,40.644438888,-8.641038888,Europe,0.03616537040000001,B
Q98706372,40.641807556,-8.654126167,Europe,0.0357291277666667,B
Q98706412,40.638643,-8.653658,Europe,0.03574473333333339,B
Q98943225,40.152233123,-8.848071098,Europe,0.029264296733333417,B
Q105376526,40.64098,-8.655464,Europe,0.035684533333333324,B
Q105853965,40.638283,-8.651311,Europe,0.03582296666666673,B
Q112177310,40.152561187,-8.860418319,Europe,0.028852722699999722,B
Q113303958,40.152561187,-8.860418319,Europe,0.028852722699999722,B
Q109444565,39.743,-8.807986,Europe,0.030600466666666604,B
Q109463782,39.746358,-8.802327,Europe,0.030789100000000014,B
Q109658581,39.73405,-8.798031,Europe,0.030932299999999913,B
Q109659541,39.76045,-8.809,Europe,0.03056666666666663,B
Q109659675,39.758219,-8.807684,Europe,0.0306105333333333,B
Q109794944,39.667103,-8.814745,Europe,0.03037516666666651,B
Q109853134,39.764261,-8.933835,Europe,0.02640549999999986,B
Q109853906,39.748303,-8.932917,Europe,0.026436099999999962,B
Q113842577,39.914749,-8.628994,Europe,0.03656686666666675,B
Q113847127,39.913753,-8.628259,Europe,0.036591366666666625,B
Q113847189,39.915167,-8.628135,Europe,0.0365955,B
Q113847207,39.915619,-8.628048,Europe,0.03659839999999992,B
Q113847230,39.912701,-8.628441,Europe,0.03658529999999982,B
Q113847256,39.914189,-8.627479,Europe,0.036617366666666706,B
Q113847482,39.910448,-8.632407,Europe,0.036453099999999905,B
Q115537014,39.85504,-8.87067,Europe,0.02851099999999973,B
Q977178,41.14785,-8.6114,Europe,0.03715333333333315,B
Q1402131,41.141518,-8.613666,Europe,0.03707779999999983,B
Q2048491,41.14590556,-8.61143333,Europe,0.03715222233333337,B
Q4774755,41.14333333,-8.61805556,Europe,0.03693148133333324,B
Q7375625,41.149663,-8.614241,Europe,0.03705863333333337,B
Q9699519,41.143455,-8.61593,Europe,0.03700233333333336,B
Q10270251,41.15958333,-8.62500833,Europe,0.03669972233333341,B
Q10359907,41.14083889,-8.61483333,Europe,0.037038889000000186,B
Q17390033,41.15478,-8.62896,Europe,0.036567999999999934,B
Q37088543,41.143766,-8.608132,Europe,0.037262266666666655,B
Q42755173,41.14604187,-8.607924461,Europe,0.03726918463333351,B
Q54468341,41.153658,-8.616704,Europe,0.036976533333333395,B
Q54475003,41.143403,-8.616646,Europe,0.0369784666666666,B
Q54475020,41.146243,-8.607176,Europe,0.0372941333333332,B
Q54475180,41.150058746,-8.611318588,Europe,0.03715604706666653,B
Q54792309,41.147402,-8.614214,Europe,0.03705953333333323,B
Q54792811,41.145999,-8.600093,Europe,0.03753023333333316,B
Q66814757,41.168314,-8.594718,Europe,0.037709400000000004,B
Q66814763,41.151977,-8.605924,Europe,0.03733586666666655,B
Q66814767,41.148426,-8.599699,Europe,0.03754336666666669,B
Q66814764,41.162765502,-8.60261631,Europe,0.03744612299999983,B
Q66814765,41.166498,-8.595323,Europe,0.03768923333333318,B
Q66814768,41.161647796,-8.59985733,Europe,0.03753808900000011,B
Q66814772,41.147586822,-8.60417366,Europe,0.037394211333333205,B
Q66814779,41.14404,-8.604428,Europe,0.03738573333333339,B
Q66814777,41.143574,-8.61724,Europe,0.036958666666666584,B
Q66814783,41.148448,-8.606068,Europe,0.037331066666666635,B
Q66814785,41.145563,-8.600749,Europe,0.03750836666666668,B
Q66814796,41.162534,-8.632679,Europe,0.03644403333333335,B
Q96633507,41.162141666,-8.652294444,Europe,0.03579018519999999,B
Q97071633,41.151668548,-8.614505767,Europe,0.037049807766666776,B
Q97098117,41.150247,-8.617075,Europe,0.03696416666666669,B
Q97361797,41.145194444,-8.62825,Europe,0.03659166666666658,B
Q98310013,41.185618,-8.62507,Europe,0.03669766666666652,B
Q98358741,41.150714874,-8.607245445,Europe,0.03729181849999974,B
Q107337637,41.143152777,-8.607805555,Europe,0.0372731481666666,B
Q109248077,41.143482208,-8.614192962,Europe,0.03706023459999974,B
Q109248133,41.14669,-8.60335,Europe,0.037421666666666686,B
Q109248159,41.146187,-8.609953,Europe,0.03720156666666652,B
Q109251986,41.14951,-8.627481,Europe,0.03661729999999985,B
Q109252110,41.143865,-8.608306,Europe,0.0372564666666666,B
Q119104191,41.150197,-8.639806,Europe,0.036206466666666604,B
Q120197361,41.145671,-8.613268,Europe,0.03709106666666662,B
Q120197417,41.146131,-8.612738,Europe,0.03710873333333331,B
Q120197456,41.147023,-8.613999,Europe,0.03706670000000001,B
Q120197609,41.142654,-8.609043,Europe,0.03723189999999987,B
Q120197625,41.147623,-8.613889,Europe,0.03707036666666652,B
Q120197683,41.141961111,-8.615486111,Europe,0.03701712963333348,B
Q122832105,41.185084863,-8.653039299,Europe,0.03576535670000003,B
Q123135369,41.1507,-8.6353,Europe,0.03635666666666659,B
Q124791373,41.141047,-8.614315,Europe,0.03705616666666667,B
Q124821262,41.147290454,-8.619947529,Europe,0.03686841569999988,B
Q124821375,41.147278061,-8.622112369,Europe,0.03679625436666667,B
Q124821429,41.146714545,-8.622450328,Europe,0.03678498906666672,B
Q124831871,41.143999,-8.609792,Europe,0.03720693333333336,B
Q130537939,41.152256011,-8.631831169,Europe,0.03647229436666666,B
Q10354813,41.69416667,-8.82429444,Europe,0.030056851999999967,B
Q55885856,41.773805555,-8.617166666,Europe,0.036961111133333224,B
Q96213663,41.706829,-8.80196,Europe,0.030801333333333236,B
Q96243103,41.696233333,-8.824255555,Europe,0.03005814816666663,B
Q107050130,41.698603,-8.826541,Europe,0.02998196666666675,B
Q2838227,41.380550384,-8.758211135,Europe,0.03225962883333344,B
Q4347078,41.37866944,-8.76621389,Europe,0.0319928703333332,B
Q10333568,41.53067222,-8.78093889,Europe,0.03150203699999987,B
Q17318051,41.691459,-8.826788,Europe,0.029973733333333197,B
Q17390041,41.52920556,-8.62271667,Europe,0.03677611099999978,B
Q66814825,41.35237,-8.754503,Europe,0.03238323333333337,B
Q66815230,41.693087,-8.826667,Europe,0.029977766666666517,B
Q96213439,41.668983459,-8.79356575,Europe,0.031081141666666756,B
Q96633924,41.343231201,-8.746167182,Europe,0.032661093933333385,B
Q98310055,41.352954864,-8.74849224,Europe,0.03258359200000016,B
Q105531957,41.534194946,-8.616823196,Europe,0.036972560133333277,B
Q117309611,41.694149017,-8.828716278,Europe,0.02990945739999984,B
Q11693584,42.153756,-8.844387,Europe,0.02938710000000011,B
Q27885550,42.16211,-8.800044,Europe,0.030865200000000037,B
Q57265681,42.049480555,-8.647075,Europe,0.035964166666666575,B
Q96238313,42.030853271,-8.645152091,Europe,0.036028263633333335,B
Q116186109,42.032146453,-8.645316123,Europe,0.036022795899999904,B
Q116186187,42.025463104,-8.64610958,Europe,0.035996347333333345,B
Q27885573,42.118803,-8.810271,Europe,0.03052429999999995,B
Q27885599,42.131424,-8.782535,Europe,0.03144883333333337,B
Q28746111,42.141164,-8.796351,Europe,0.03098829999999997,B
